online_order,book_table,rate,votes,rest_type,price,type,location
Yes,No,4.0,220,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.0,13,Casual Dining,400,Delivery,Kalyan Nagar
Yes,No,3.8,88,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.6,90,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.7,370,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.0,54,Delivery,600,Delivery,Kalyan Nagar
Yes,No,3.5,41,Delivery,600,Delivery,Kalyan Nagar
Yes,Yes,4.5,755,Bar,1300,Delivery,Kalyan Nagar
Yes,No,3.9,611,Casual Dining,750,Delivery,Kalyan Nagar
Yes,No,4.1,24,Food Court,450,Delivery,Kalyan Nagar
Yes,No,3.8,103,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.9,71,Quick Bites,250,Delivery,Kalyan Nagar
No,No,4.5,1181,Cafe,900,Delivery,Kalyan Nagar
Yes,Yes,4.2,341,Casual Dining,1400,Delivery,Kalyan Nagar
Yes,No,3.8,151,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.8,109,Dessert Parlor,450,Delivery,Kalyan Nagar
Yes,No,3.1,78,Delivery,500,Delivery,Kalyan Nagar
Yes,No,3.4,78,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.6,76,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,3.9,84,Dessert Parlor,300,Delivery,Kalyan Nagar
No,No,4.1,470,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.7,57,Delivery,500,Delivery,Kalyan Nagar
Yes,No,3.1,20,Delivery,500,Delivery,Kalyan Nagar
Yes,No,3.6,31,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.0,17,Cafe,650,Delivery,Kalyan Nagar
Yes,No,2.9,18,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.1,150,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.8,140,Cafe,650,Delivery,Kalyan Nagar
Yes,No,3.7,23,Casual Dining,400,Delivery,Kalyan Nagar
Yes,No,3.7,29,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.7,20,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.4,378,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.7,118,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,2.7,171,Casual Dining,500,Delivery,Kalyan Nagar
Yes,Yes,4.2,559,Cafe,1200,Delivery,Kalyan Nagar
Yes,No,4.1,77,Takeaway,500,Delivery,Kalyan Nagar
Yes,No,3.8,44,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.6,42,Casual Dining,600,Delivery,Kalyan Nagar
Yes,Yes,4.5,506,Cafe,650,Delivery,Kalyan Nagar
Yes,No,3.3,63,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.7,91,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,3.9,97,Cafe,350,Delivery,Kalyan Nagar
Yes,Yes,4.0,694,Casual Dining,1200,Delivery,Kalyan Nagar
Yes,No,3.4,6,Takeaway,300,Delivery,Kalyan Nagar
Yes,No,2.9,77,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.3,15,Beverage Shop,150,Delivery,Kalyan Nagar
Yes,No,3.1,27,Bakery,400,Delivery,Kalyan Nagar
Yes,No,3.8,32,Dessert Parlor,350,Delivery,Kalyan Nagar
Yes,No,3.7,18,Sweet Shop,200,Delivery,Kalyan Nagar
Yes,No,3.9,55,Beverage Shop,400,Delivery,Kalyan Nagar
Yes,No,3.5,9,Takeaway,300,Delivery,Kalyan Nagar
Yes,No,3.7,91,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.5,15,Delivery,250,Delivery,Kalyan Nagar
Yes,No,4.0,297,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.4,8,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,4.1,200,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.7,32,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.3,11,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.8,49,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.7,64,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.8,42,Takeaway,400,Delivery,Kalyan Nagar
Yes,No,2.7,194,Casual Dining,400,Delivery,Kalyan Nagar
Yes,No,4.1,399,Dessert Parlor,700,Delivery,Kalyan Nagar
Yes,No,4.1,98,Cafe,500,Delivery,Kalyan Nagar
Yes,No,3.9,224,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,2.6,254,Casual Dining,1050,Delivery,Kalyan Nagar
Yes,No,4.2,386,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.5,22,Quick Bites,600,Delivery,Kalyan Nagar
No,Yes,3.9,300,Casual Dining,750,Delivery,Kalyan Nagar
Yes,No,2.9,36,Bakery,600,Delivery,Kalyan Nagar
Yes,No,3.9,64,Dessert Parlor,600,Delivery,Kalyan Nagar
Yes,No,3.6,114,Quick Bites,300,Delivery,Kalyan Nagar
Yes,Yes,4.1,840,Cafe,800,Delivery,Kalyan Nagar
Yes,No,3.6,18,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,4.0,91,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.7,145,Casual Dining,600,Delivery,Kalyan Nagar
Yes,Yes,4.2,1196,Pub,1400,Delivery,Kalyan Nagar
Yes,No,3.8,22,Quick Bites,650,Delivery,Kalyan Nagar
Yes,No,4.0,89,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,2.9,28,Beverage Shop,200,Delivery,Kalyan Nagar
Yes,Yes,3.6,104,Cafe,800,Delivery,Kalyan Nagar
Yes,No,2.9,19,Bakery,400,Delivery,Kalyan Nagar
Yes,No,3.2,17,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.0,7,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,3.1,6,Dessert Parlor,250,Delivery,Kalyan Nagar
Yes,No,4.0,96,Beverage Shop,400,Delivery,Kalyan Nagar
Yes,No,3.5,17,Beverage Shop,400,Delivery,Kalyan Nagar
Yes,No,3.6,20,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.4,26,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.5,49,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.1,10,Takeaway,500,Delivery,Kalyan Nagar
Yes,No,3.9,375,Quick Bites,400,Delivery,Kalyan Nagar
Yes,Yes,3.9,293,Casual Dining,900,Delivery,Kalyan Nagar
Yes,No,3.8,31,Food Court,300,Delivery,Kalyan Nagar
Yes,Yes,3.9,36,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.6,147,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,4.0,398,Casual Dining,1500,Delivery,Kalyan Nagar
Yes,No,3.1,13,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.1,14,Delivery,450,Delivery,Kalyan Nagar
Yes,No,3.8,69,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,4.3,191,Cafe,700,Delivery,Kalyan Nagar
Yes,No,3.7,35,Food Court,250,Delivery,Kalyan Nagar
Yes,No,3.5,20,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.5,12,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,4.0,469,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,3.7,118,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.6,62,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,2.3,119,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.5,10,Quick Bites,300,Delivery,Kalyan Nagar
No,No,4.0,83,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.0,60,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.9,191,Casual Dining,650,Delivery,Kalyan Nagar
Yes,Yes,3.7,83,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.4,122,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,2.9,27,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.3,58,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.7,301,Casual Dining,750,Delivery,Kalyan Nagar
No,No,3.9,47,Quick Bites,500,Delivery,Kalyan Nagar
Yes,Yes,4.1,448,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.8,24,Beverage Shop,150,Delivery,Kalyan Nagar
Yes,No,2.9,9,Delivery,200,Delivery,Kalyan Nagar
Yes,No,3.3,17,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,3.8,74,Quick Bites,150,Delivery,Kalyan Nagar
Yes,No,2.8,77,Delivery,300,Delivery,Kalyan Nagar
Yes,No,3.3,351,Mess,350,Delivery,Kalyan Nagar
Yes,No,3.4,6,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.7,86,Quick Bites,400,Delivery,Kalyan Nagar
Yes,Yes,3.5,131,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,3.8,306,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.4,23,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,3.7,600,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.3,38,Quick Bites,150,Delivery,Kalyan Nagar
Yes,No,3.6,92,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.7,49,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.4,10,Bakery,500,Delivery,Kalyan Nagar
Yes,No,3.6,23,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.7,209,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.8,80,Casual Dining,750,Delivery,Kalyan Nagar
No,Yes,4.4,1099,Casual Dining,1400,Delivery,Kalyan Nagar
Yes,No,3.7,27,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.3,19,Takeaway,300,Delivery,Kalyan Nagar
Yes,No,4.1,498,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.9,283,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.3,33,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.5,26,Quick Bites,500,Delivery,Kalyan Nagar
No,No,3.9,35,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,2.8,100,Food Court,800,Delivery,Kalyan Nagar
Yes,No,3.8,48,Sweet Shop,150,Delivery,Kalyan Nagar
Yes,No,4.2,533,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.6,23,Takeaway,500,Delivery,Kalyan Nagar
Yes,No,3.7,105,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.4,39,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.8,185,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.8,22,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.6,33,Quick Bites,200,Delivery,Kalyan Nagar
Yes,Yes,4.5,1013,Casual Dining,1100,Delivery,Kalyan Nagar
Yes,No,3.6,21,Quick Bites,300,Delivery,Kalyan Nagar
No,No,4.3,259,Dessert Parlor,200,Delivery,Kalyan Nagar
Yes,Yes,4.1,229,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,3.8,53,Kiosk,100,Delivery,Kalyan Nagar
Yes,No,3.8,232,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.9,240,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.5,35,Quick Bites,100,Delivery,Kalyan Nagar
Yes,No,3.6,113,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,3.3,145,Casual Dining,900,Delivery,Kalyan Nagar
Yes,No,3.7,71,Casual Dining,450,Delivery,Kalyan Nagar
Yes,No,4.0,72,Casual Dining,400,Delivery,Kalyan Nagar
Yes,No,3.7,214,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.9,186,Quick Bites,500,Delivery,Kalyan Nagar
Yes,Yes,3.5,16,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.5,119,Casual Dining,750,Delivery,Kalyan Nagar
Yes,No,3.8,289,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,2.7,227,Casual Dining,750,Delivery,Kalyan Nagar
Yes,No,2.8,234,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,4.0,120,Dessert Parlor,150,Delivery,Kalyan Nagar
Yes,No,3.5,312,Casual Dining,700,Delivery,Kalyan Nagar
Yes,Yes,3.9,321,Casual Dining,750,Delivery,Kalyan Nagar
Yes,No,3.7,73,Cafe,500,Delivery,Kalyan Nagar
Yes,No,3.9,39,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,4.0,209,Quick Bites,550,Delivery,Kalyan Nagar
Yes,No,3.7,27,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,4.1,174,Dessert Parlor,500,Delivery,Kalyan Nagar
Yes,No,3.5,13,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.8,173,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,4.4,203,Casual Dining,800,Delivery,Kalyan Nagar
Yes,Yes,4.3,496,Cafe,800,Delivery,Kalyan Nagar
Yes,No,3.9,358,Casual Dining,650,Delivery,Kalyan Nagar
Yes,Yes,4.3,473,Casual Dining,750,Delivery,Kalyan Nagar
Yes,Yes,4.5,418,Casual Dining,1200,Delivery,Kalyan Nagar
Yes,No,2.9,38,Delivery,700,Delivery,Kalyan Nagar
Yes,No,3.9,219,Casual Dining,600,Delivery,Kalyan Nagar
No,Yes,4.3,416,Microbrewery,1800,Delivery,Kalyan Nagar
Yes,No,3.4,24,Casual Dining,600,Delivery,Kalyan Nagar
No,No,3.8,110,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.6,57,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.6,30,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.3,8,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.8,98,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,4.0,175,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.6,519,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.9,93,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,4.1,274,Cafe,900,Delivery,Kalyan Nagar
Yes,No,3.7,220,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,2.9,38,Quick Bites,200,Delivery,Kalyan Nagar
Yes,Yes,4.0,667,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.8,26,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,4.1,155,Casual Dining,1100,Delivery,Kalyan Nagar
Yes,No,3.9,41,Quick Bites,550,Delivery,Kalyan Nagar
Yes,No,4.1,201,Casual Dining,650,Delivery,Kalyan Nagar
Yes,No,4.0,722,Cafe,1000,Delivery,Kalyan Nagar
Yes,Yes,4.2,405,Casual Dining,1500,Delivery,Kalyan Nagar
Yes,Yes,4.1,223,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,4.2,219,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,3.9,28,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.7,124,Casual Dining,600,Delivery,Kalyan Nagar
Yes,Yes,3.7,399,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,4.1,383,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.4,38,Quick Bites,450,Delivery,Kalyan Nagar
Yes,No,4.0,99,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.8,202,Casual Dining,600,Delivery,Kalyan Nagar
No,No,4.1,107,Beverage Shop,350,Delivery,Kalyan Nagar
No,No,3.4,10,Bakery,400,Delivery,Kalyan Nagar
Yes,No,4.0,165,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.8,362,Cafe,700,Delivery,Kalyan Nagar
Yes,No,3.9,116,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,2.9,619,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.4,9,Delivery,250,Delivery,Kalyan Nagar
Yes,No,4.1,198,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.0,16,Casual Dining,550,Delivery,Kalyan Nagar
Yes,No,3.7,46,Cafe,500,Delivery,Kalyan Nagar
Yes,No,3.4,31,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.2,6,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,4.1,1208,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.5,13,Takeaway,300,Delivery,Kalyan Nagar
No,Yes,4.2,783,Casual Dining,1400,Delivery,Kalyan Nagar
Yes,No,4.1,172,Cafe,700,Delivery,Kalyan Nagar
Yes,No,3.9,77,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.4,10,Takeaway,500,Delivery,Kalyan Nagar
Yes,No,3.4,19,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.4,14,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.0,119,Takeaway,500,Delivery,Kalyan Nagar
Yes,Yes,3.8,360,Pub,1300,Delivery,Kalyan Nagar
No,No,3.9,78,Quick Bites,650,Delivery,Kalyan Nagar
Yes,No,3.1,34,Takeaway,350,Delivery,Kalyan Nagar
No,No,3.7,35,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.7,83,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.6,113,Takeaway,400,Delivery,Kalyan Nagar
Yes,Yes,3.9,751,Pub,1500,Delivery,Kalyan Nagar
Yes,No,3.5,16,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.5,9,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.5,22,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.9,367,Delivery,450,Delivery,Kalyan Nagar
No,No,3.9,48,Kiosk,200,Delivery,Kalyan Nagar
No,No,3.0,14,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.4,15,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.9,82,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.2,7,Casual Dining,500,Delivery,Kalyan Nagar
No,No,2.6,45,Delivery,650,Delivery,Kalyan Nagar
No,No,3.6,10,Beverage Shop,100,Delivery,Kalyan Nagar
No,No,3.5,11,Quick Bites,400,Delivery,Kalyan Nagar
No,No,4.0,81,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,3.8,77,Cafe,550,Delivery,Kalyan Nagar
Yes,No,3.8,311,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.7,30,Kiosk,150,Delivery,Kalyan Nagar
No,No,3.7,31,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.4,11,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.4,6,Delivery,400,Delivery,Kalyan Nagar
No,No,3.6,24,Casual Dining,500,Delivery,Kalyan Nagar
Yes,No,3.7,42,Quick Bites,500,Delivery,Kalyan Nagar
Yes,No,3.6,21,Casual Dining,700,Delivery,Kalyan Nagar
No,No,2.9,56,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.6,27,Quick Bites,200,Delivery,Kalyan Nagar
No,No,3.1,13,Kiosk,250,Delivery,Kalyan Nagar
No,No,3.7,90,Casual Dining,600,Delivery,Kalyan Nagar
Yes,No,3.7,68,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,3.2,55,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.4,6,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.4,6,Quick Bites,350,Delivery,Kalyan Nagar
No,No,3.7,17,Quick Bites,400,Delivery,Kalyan Nagar
No,No,2.8,60,Dessert Parlor,500,Delivery,Kalyan Nagar
Yes,No,3.6,22,Quick Bites,350,Delivery,Kalyan Nagar
No,No,3.5,15,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.4,55,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.1,8,Delivery,400,Delivery,Kalyan Nagar
Yes,No,3.8,36,Cafe,500,Delivery,Kalyan Nagar
No,No,3.1,7,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.4,6,Cafe,600,Delivery,Kalyan Nagar
Yes,Yes,4.0,178,Casual Dining,1000,Delivery,Kalyan Nagar
Yes,No,3.4,9,Takeaway,250,Delivery,Kalyan Nagar
Yes,No,3.6,17,Cafe,600,Delivery,Kalyan Nagar
Yes,No,4.0,129,Quick Bites,600,Delivery,Kalyan Nagar
Yes,No,3.5,9,Takeaway,400,Delivery,Kalyan Nagar
Yes,No,3.9,52,Quick Bites,300,Delivery,Kalyan Nagar
No,No,4.0,161,Casual Dining,600,Delivery,Kalyan Nagar
No,Yes,4.1,737,Casual Dining,800,Delivery,Kalyan Nagar
No,No,3.9,247,Casual Dining,450,Delivery,Kalyan Nagar
No,No,3.9,121,Casual Dining,600,Delivery,Kalyan Nagar
No,No,3.5,10,Quick Bites,400,Delivery,Kalyan Nagar
No,No,4.1,109,Casual Dining,450,Delivery,Kalyan Nagar
No,No,3.8,161,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.4,6,Casual Dining,600,Delivery,Kalyan Nagar
No,No,4.0,74,Cafe,300,Delivery,Kalyan Nagar
No,No,3.1,22,Casual Dining,600,Delivery,Kalyan Nagar
No,No,3.2,6,Casual Dining,450,Delivery,Kalyan Nagar
No,No,3.5,7,Beverage Shop,200,Delivery,Kalyan Nagar
No,No,3.3,6,Casual Dining,500,Delivery,Kalyan Nagar
No,No,3.6,17,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.7,39,Quick Bites,350,Delivery,Kalyan Nagar
Yes,No,3.7,16,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,3.0,49,Casual Dining,700,Delivery,Kalyan Nagar
Yes,No,3.1,12,Casual Dining,800,Delivery,Kalyan Nagar
Yes,No,2.7,37,Delivery,500,Delivery,Kalyan Nagar
Yes,No,3.5,13,Quick Bites,400,Delivery,Kalyan Nagar
Yes,Yes,4.4,816,Lounge,1200,Delivery,Kalyan Nagar
Yes,No,3.5,13,Delivery,300,Delivery,Kalyan Nagar
Yes,No,3.0,20,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.5,17,Bakery,300,Delivery,Kalyan Nagar
No,No,3.8,139,Casual Dining,500,Delivery,Kalyan Nagar
No,No,3.0,31,Bar,700,Delivery,Kalyan Nagar
Yes,No,4.0,50,Bakery,250,Delivery,Kalyan Nagar
Yes,No,3.4,12,Delivery,150,Delivery,Kalyan Nagar
Yes,No,3.1,6,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.4,19,Beverage Shop,250,Delivery,Kalyan Nagar
Yes,No,3.7,44,Cafe,500,Delivery,Kalyan Nagar
No,No,4.2,216,Mess,300,Delivery,Kalyan Nagar
No,No,3.8,164,Casual Dining,650,Delivery,Kalyan Nagar
No,No,3.7,50,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.7,16,Quick Bites,200,Delivery,Kalyan Nagar
Yes,No,4.1,91,Delivery,600,Delivery,Kalyan Nagar
No,Yes,3.9,198,Casual Dining,700,Delivery,Kalyan Nagar
No,No,3.7,53,Bakery,350,Delivery,Kalyan Nagar
No,No,3.5,14,Quick Bites,600,Delivery,Kalyan Nagar
Yes,No,3.8,44,Cafe,500,Delivery,Kalyan Nagar
No,No,3.5,24,Cafe,550,Delivery,Kalyan Nagar
No,No,3.7,14,Casual Dining,500,Delivery,Kalyan Nagar
No,No,3.7,41,Quick Bites,250,Delivery,Kalyan Nagar
No,No,4.0,95,Delivery,300,Delivery,Kalyan Nagar
No,No,3.4,7,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.6,15,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.0,9,Casual Dining,700,Delivery,Kalyan Nagar
No,No,3.1,16,Sweet Shop,400,Delivery,Kalyan Nagar
No,No,2.8,69,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.4,6,Casual Dining,700,Delivery,Kalyan Nagar
No,No,3.6,17,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.8,104,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.0,25,Delivery,400,Delivery,Kalyan Nagar
No,No,3.3,6,Casual Dining,800,Delivery,Kalyan Nagar
No,No,3.2,10,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.3,21,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.8,17,Takeaway,500,Delivery,Kalyan Nagar
No,No,3.4,7,Casual Dining,600,Delivery,Kalyan Nagar
No,No,3.2,9,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.9,42,Bakery,350,Delivery,Kalyan Nagar
No,No,3.1,7,Quick Bites,400,Delivery,Kalyan Nagar
No,No,3.2,9,Quick Bites,200,Delivery,Kalyan Nagar
No,No,3.4,13,Casual Dining,700,Delivery,Kalyan Nagar
No,No,3.4,9,Quick Bites,450,Delivery,Kalyan Nagar
No,No,3.7,33,Cafe,500,Delivery,Kalyan Nagar
No,No,3.4,7,Delivery,400,Delivery,Kalyan Nagar
No,No,3.2,27,Dessert Parlor,150,Delivery,Kalyan Nagar
No,No,3.1,11,Quick Bites,300,Delivery,Kalyan Nagar
No,No,3.5,11,Bakery,500,Delivery,Kalyan Nagar
No,No,3.3,6,Quick Bites,250,Delivery,Kalyan Nagar
No,No,3.8,68,Delivery,500,Delivery,Kalyan Nagar
Yes,No,3.8,51,Food Court,300,Delivery,Kalyan Nagar
No,No,3.3,9,Quick Bites,250,Delivery,Kalyan Nagar
No,No,3.5,54,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.9,248,Bar,1200,Delivery,Kalyan Nagar
Yes,No,3.8,60,Delivery,300,Delivery,Kalyan Nagar
No,No,3.4,6,Cafe,500,Delivery,Kalyan Nagar
Yes,No,3.1,27,Takeaway,200,Delivery,Kalyan Nagar
Yes,No,3.5,13,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,2.9,48,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,2.9,54,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,3.4,12,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.8,18,Cafe,500,Delivery,Kalyan Nagar
No,No,3.6,15,Quick Bites,300,Delivery,Kalyan Nagar
Yes,No,3.9,17,Beverage Shop,600,Delivery,Kalyan Nagar
No,No,3.8,92,Cafe,700,Delivery,Kalyan Nagar
Yes,No,3.5,12,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,3.2,11,Quick Bites,400,Delivery,Kalyan Nagar
Yes,No,2.9,54,Quick Bites,250,Delivery,Kalyan Nagar
Yes,No,4.8,265,Dessert Parlor,400,Desserts,Kalyan Nagar
Yes,No,4.1,399,Dessert Parlor,700,Desserts,Kalyan Nagar
No,No,4.4,669,Dessert Parlor,400,Desserts,Kalyan Nagar
No,No,4.6,274,Dessert Parlor,300,Desserts,Kalyan Nagar
Yes,No,3.8,32,Dessert Parlor,350,Desserts,Kalyan Nagar
No,No,3.9,35,Casual Dining,700,Desserts,Kalyan Nagar
No,No,4.3,259,Dessert Parlor,200,Desserts,Kalyan Nagar
Yes,No,3.8,221,Dessert Parlor,400,Desserts,Kalyan Nagar
No,No,3.9,19,Cafe,450,Desserts,Kalyan Nagar
No,No,3.9,14,Dessert Parlor,500,Desserts,Kalyan Nagar
Yes,No,4.2,432,Dessert Parlor,500,Desserts,Kalyan Nagar
Yes,No,4.1,174,Dessert Parlor,500,Desserts,Kalyan Nagar
